CRN,Course Subject,Course Number,Course Title,Course Section,Average Grade
47216,MATH,241,Calculus III,F1H,N/A
37808,MATH,249,Honors Supplement,P1H,3.73
48594,MATH,285,Intro Differential Equations,A1,2.73
48595,MATH,285,Intro Differential Equations,B1,3.13
48596,MATH,285,Intro Differential Equations,C1,3.3
48597,MATH,285,Intro Differential Equations,D1,3.32
48599,MATH,285,Intro Differential Equations,E1,3.38
48602,MATH,285,Intro Differential Equations,F1,2.65
48600,MATH,285,Intro Differential Equations,F2,3.34
48604,MATH,285,Intro Differential Equations,G1,3.04
58012,MATH,285,Intro Differential Equations,M1,2.78
48605,MATH,285,Intro Differential Equations,P1,2.9
57718,MATH,285,Intro Differential Equations,Q1,2.88
48598,MATH,285,Intro Differential Equations,X1,2.72
58598,MATH,286,Intro to Differential Eq Plus,D1,2.86
48607,MATH,286,Intro to Differential Eq Plus,E1,2.67
60851,MATH,286,Intro to Differential Eq Plus,G1,2.62
48608,MATH,286,Intro to Differential Eq Plus,X1,2.75
37894,MATH,347,Fundamental Mathematics,C1,3.11
37895,MATH,347,Fundamental Mathematics,D1,3.35
64461,MATH,347,Fundamental Mathematics,E1,3.05
37896,MATH,347,Fundamental Mathematics,F1,3.36
37898,MATH,347,Fundamental Mathematics,G1,2.7
37897,MATH,347,Fundamental Mathematics,X1,3.24
37893,MATH,347,Fundamental Mathematics,X1H,3.68
37899,MATH,348,Fundamental Mathematics-ACP,E1,N/A
37927,MATH,402,Non Euclidean Geometry,C13,3.06
37929,MATH,402,Non Euclidean Geometry,F13,2.85
37932,MATH,403,Euclidean Geometry,D13,2.74
37935,MATH,405,Teacher's Course,B13,N/A
50884,MATH,410,Lin Algebra & Financial Apps,E13,3.43
37937,MATH,412,Graph Theory,C13,3.28
37940,MATH,412,Graph Theory,X13,3.08
60748,MATH,413,Intro to Combinatorics,X13,3.11
37954,MATH,414,Mathematical Logic,E13,2.41
61542,MATH,415,Applied Linear Algebra,AL1,2.83
60540,MATH,415,Applied Linear Algebra,AL2,2.73
61545,MATH,415,Applied Linear Algebra,AL3,2.89
61546,MATH,415,Applied Linear Algebra,AL4,2.93
54412,MATH,416,Abstract Linear Algebra,B13,2.77
57719,MATH,416,Abstract Linear Algebra,C13,2.75
54410,MATH,416,Abstract Linear Algebra,D3H,N/A
49998,MATH,416,Abstract Linear Algebra,E13,3.19
48281,MATH,416,Abstract Linear Algebra,P13,2.77
37997,MATH,417,Intro to Abstract Algebra,B13,2.77
57716,MATH,417,Intro to Abstract Algebra,M13,2.63
37994,MATH,417,Intro to Abstract Algebra,X14,2.59
38011,MATH,418,Intro to Abstract Algebra II,M14,N/A
46016,MATH,425,Honors Advanced Analysis,A,N/A
48286,MATH,428,Honors Topics in Mathematics,G,N/A
47169,MATH,432,Set Theory and Topology,X13,2.65
57915,MATH,441,Differential Equations,B13,N/A
61553,MATH,441,Differential Equations,C13,2.94
54416,MATH,441,Differential Equations,F13,2.17
39478,MATH,441,Differential Equations,M13,2.74
38014,MATH,441,Differential Equations,P13,2.25
38018,MATH,442,Intro Partial Diff Equations,C13,2.99
57722,MATH,442,Intro Partial Diff Equations,D13,3.3
38024,MATH,444,Elementary Real Analysis,D13,3.4
58909,MATH,444,Elementary Real Analysis,E13,2.66
64382,MATH,444,Elementary Real Analysis,M13,3.51
38021,MATH,444,Elementary Real Analysis,P13,3.54
58520,MATH,446,Applied Complex Variables,E13,2.85
38027,MATH,446,Applied Complex Variables,M13,2.99
38030,MATH,447,Real Variables,P13,3.09
38033,MATH,448,Complex Variables,P13,N/A
38037,MATH,453,Elementary Theory of Numbers,F13,3.14
38042,MATH,453,Elementary Theory of Numbers,M13,2.76
38050,MATH,461,Probability Theory,C13,2.61
38063,MATH,461,Probability Theory,D13,3.03
38056,MATH,461,Probability Theory,E13,2.67
40671,MATH,461,Probability Theory,EGR,N/A
38053,MATH,461,Probability Theory,M13,2.86
38047,MATH,461,Probability Theory,Q13,2.82
38083,MATH,472,Actuarial Theory II,S13,2.65
39652,MATH,478,Actuarial Modeling,M13,2.84
38087,MATH,481,Vector and Tensor Analysis,F13,3.32
38090,MATH,482,Linear Programming,E13,3.5
38092,MATH,484,Nonlinear Programming,D13,2.96
47012,MATH,487,Advanced Engineering Math,Q13,3.28
38150,MATH,489,Dynamics & Differential Eqns,B13,N/A
64146,MATH,490,Advanced Topics in Mathematics,CRM,N/A
40657,MATH,496,Honors Seminar,F1H,N/A
39508,MATH,503,Intro Geometric Group Theory,E1,N/A
40559,MATH,505,Homological Algebra,F1,N/A
63806,MATH,510,Riemann Surf & Algebraic Curv,X1,N/A
38163,MATH,511,Intro to Algebraic Geometry,D1,N/A
49968,MATH,519,Differentiable Manifolds II,C1,N/A
56588,MATH,525,Algebraic Topology I,G1,N/A
38155,MATH,530,Algebraic Number Theory,M1,N/A
38176,MATH,532,Analytic Theory of Numbers II,D1,N/A
38166,MATH,533,Fiber Spaces and Char Classes,M1,N/A
38170,MATH,540,Real Analysis,B1,3.9
38171,MATH,541,Functional Analysis,E1,3.88
38169,MATH,542,Complex Variables I,C1,N/A
63209,MATH,547,Banach Spaces,X1,N/A
39528,MATH,553,Partial Differential Equations,X1,N/A
38196,MATH,555,Nonlinear Anal & Part Diff Eq,M1,N/A
38173,MATH,561,Theory of Probability I,P1,N/A
38188,MATH,567,Topics in Actuarial Theory I,S14,N/A
38193,MATH,568,Topics in Actuarial Theory II,M14,N/A
40564,MATH,574,Set Theory,C1,N/A
48233,MATH,583,Partial Orders and Comb Optim,F1,N/A
51401,MATH,589,Conjugate Duality and Optim,E1,N/A
52596,MATH,595,Algebraic Combinatorics,AC,N/A
45994,MATH,595,Applied Topology,AT,N/A
63212,MATH,595,Comp Risk Management of Equity,CRM,N/A
63213,MATH,595,"Geo, Top, and Group Theory",GTG,N/A
63214,MATH,595,Holomorphic Mappings,HM,N/A
63215,MATH,595,Intersection Theory,IT,N/A
63216,MATH,595,"Modern Algebraic Geometry, II",MG2,N/A
63217,MATH,595,Polyhedra in the Wild,PW,N/A
39571,MATH,595,Floer Theory,TTC,N/A
52024,MATH,598,Geometric Measure Theory,JT,N/A
61174,MATH,598,Literature Seminar in Math,OA,N/A
38368,MBA,503,Finance I,A,3.61
38370,MBA,503,Finance I,B,3.72
38371,MBA,503,Ethical Leadership,EA,3.63
47679,MBA,503,Ethical Leadership,EB,3.65
52975,MBA,503,Strategy,STA,3.85
52976,MBA,503,Strategy,STB,3.75
38379,MBA,504,Finance II,A,3.57
47103,MBA,504,Finance II,B,3.68
47101,MBA,504,Global Strategy,GSA,3.87
38376,MBA,504,Global Strategy,GSB,3.86
38382,MBA,505,Genomics for Business,GB,3.93
53163,MBA,505,Creating the Global Economy,GE1,3.86
38397,MBA,505,Enterprise IT Strategy Mgmt,MT5,N/A
52987,MBA,505,Negotiations,NG1,3.5
38381,MBA,505,Negotiations,NG2,3.11
38389,MBA,505,Operations Analysis,OA,3.67
38396,MBA,505,Project Management,P1,3.62
38386,MBA,505,Project Management,P2,3.6
47676,MBA,505,Strategic Innovation Mgmt,RE1,3.78
47792,MBA,505,Sustainable Bus Enterprises,SBE,N/A
47256,MBA,505,Strategic Thinking,ST1,3.43
38678,MCB,100,Introductory Microbiology,A,2.88
38680,MCB,101,Intro Microbiology Laboratory,ABA,3.85
38681,MCB,101,Intro Microbiology Laboratory,ABB,3.46
38682,MCB,101,Intro Microbiology Laboratory,ABC,3.49
38683,MCB,101,Intro Microbiology Laboratory,ABD,3.63
44740,MCB,101,Intro Microbiology Laboratory,ABE,3.29
46836,MCB,101,Intro Microbiology Laboratory,ABF,3.33
58981,MCB,101,Intro Microbiology Laboratory,ABG,3.35
40457,MCB,150,Molec & Cellular Basis of Life,A01,N/A
40503,MCB,150,Molec & Cellular Basis of Life,A02,2.71
40505,MCB,150,Molec & Cellular Basis of Life,A03,N/A
40506,MCB,150,Molec & Cellular Basis of Life,A04,2.79
41803,MCB,150,Molec & Cellular Basis of Life,A05,2.65
57967,MCB,150,Molec & Cellular Basis of Life,A06,2.89
57968,MCB,150,Molec & Cellular Basis of Life,A07,2.88
38399,MCB,150,Molec & Cellular Basis of Life,ADA,N/A
38400,MCB,150,Molec & Cellular Basis of Life,ADB,N/A
38406,MCB,150,Molec & Cellular Basis of Life,ADC,3.24
38402,MCB,150,Molec & Cellular Basis of Life,ADD,3.06
38403,MCB,150,Molec & Cellular Basis of Life,ADE,3.29
38404,MCB,150,Molec & Cellular Basis of Life,ADF,3.22
38405,MCB,150,Molec & Cellular Basis of Life,ADG,2.33
38415,MCB,150,Molec & Cellular Basis of Life,ADH,3.82
38407,MCB,150,Molec & Cellular Basis of Life,ADI,N/A
38401,MCB,150,Molec & Cellular Basis of Life,ADK,N/A
38409,MCB,150,Molec & Cellular Basis of Life,ADL,2.7
38410,MCB,150,Molec & Cellular Basis of Life,ADM,2.87
38411,MCB,150,Molec & Cellular Basis of Life,ADN,2.76
38412,MCB,150,Molec & Cellular Basis of Life,ADO,2.81
38413,MCB,150,Molec & Cellular Basis of Life,ADP,2.91
38414,MCB,150,Molec & Cellular Basis of Life,ADQ,N/A
38417,MCB,150,Molec & Cellular Basis of Life,ADS,N/A
38418,MCB,150,Molec & Cellular Basis of Life,ADT,3.25
38419,MCB,150,Molec & Cellular Basis of Life,ADU,3.36
38420,MCB,150,Molec & Cellular Basis of Life,ADV,2.64
38421,MCB,150,Molec & Cellular Basis of Life,ADW,3.02
38422,MCB,150,Molec & Cellular Basis of Life,ADX,2.76
38423,MCB,150,Molec & Cellular Basis of Life,ADY,2.5
38427,MCB,151,Molec & Cellular Laboratory,A,N/A
38430,MCB,151,Molec & Cellular Laboratory,B,3.7
38433,MCB,151,Molec & Cellular Laboratory,C,N/A
38436,MCB,151,Molec & Cellular Laboratory,D,N/A
38438,MCB,151,Molec & Cellular Laboratory,E,3.76
38440,MCB,151,Molec & Cellular Laboratory,F,N/A
41605,MCB,151,Molec & Cellular Laboratory,G,N/A
47422,MCB,151,Molec & Cellular Laboratory,H,N/A
55525,MCB,199,Undergraduate Open Seminar,AAP,N/A
46942,MCB,199,Undergraduate Open Seminar,M1,N/A
46943,MCB,199,Undergraduate Open Seminar,M2,N/A
54927,MCB,246,Human Anatomy & Physiology II,A,2.78
55464,MCB,247,Human Anat & Physiol Lab II,A,2.36
55465,MCB,247,Human Anat & Physiol Lab II,B,2.57
55466,MCB,247,Human Anat & Physiol Lab II,C,2.39
55467,MCB,247,Human Anat & Physiol Lab II,D,2.44
55468,MCB,247,Human Anat & Physiol Lab II,E,2.55
55469,MCB,247,Human Anat & Physiol Lab II,F,2.51
55470,MCB,247,Human Anat & Physiol Lab II,G,2.23
55473,MCB,247,Human Anat & Physiol Lab II,I,2.55
55474,MCB,247,Human Anat & Physiol Lab II,J,N/A
57134,MCB,247,Human Anat & Physiol Lab II,K,N/A
57136,MCB,247,Human Anat & Physiol Lab II,M,N/A
57137,MCB,247,Human Anat & Physiol Lab II,N,2.54
57138,MCB,247,Human Anat & Physiol Lab II,O,2.7
57139,MCB,247,Human Anat & Physiol Lab II,P,2.4
57140,MCB,247,Human Anat & Physiol Lab II,Q,N/A
57142,MCB,247,Human Anat & Physiol Lab II,S,N/A
57143,MCB,247,Human Anat & Physiol Lab II,T,2.6
57473,MCB,247,Human Anat & Physiol Lab II,X,N/A
57474,MCB,247,Human Anat & Physiol Lab II,Y,2.87
44339,MCB,250,Molecular Genetics,ADA,N/A
44340,MCB,250,Molecular Genetics,ADB,N/A
44341,MCB,250,Molecular Genetics,ADC,N/A
44342,MCB,250,Molecular Genetics,ADD,N/A
44345,MCB,250,Molecular Genetics,ADF,N/A
44346,MCB,250,Molecular Genetics,ADG,N/A
44348,MCB,250,Molecular Genetics,ADH,N/A
44350,MCB,250,Molecular Genetics,ADJ,N/A
44351,MCB,250,Molecular Genetics,ADK,N/A
44353,MCB,250,Molecular Genetics,ADL,N/A
44352,MCB,250,Molecular Genetics,ADM,N/A
44368,MCB,251,Exp Techniqs in Molecular Biol,A,N/A
44369,MCB,251,Exp Techniqs in Molecular Biol,B,N/A
44370,MCB,251,Exp Techniqs in Molecular Biol,C,N/A
44372,MCB,251,Exp Techniqs in Molecular Biol,D,N/A
44373,MCB,251,Exp Techniqs in Molecular Biol,E,3.78
44374,MCB,251,Exp Techniqs in Molecular Biol,F,3.62
61908,MCB,251,Exp Techniqs in Molecular Biol,G,N/A
38519,MCB,252,"Cells, Tissues & Development",ADA,3.4
38514,MCB,252,"Cells, Tissues & Development",ADB,3.49
38515,MCB,252,"Cells, Tissues & Development",ADC,3.61
38517,MCB,252,"Cells, Tissues & Development",ADD,3.33
38539,MCB,252,"Cells, Tissues & Development",ADE,3.91
38520,MCB,252,"Cells, Tissues & Development",ADF,3.24
38522,MCB,252,"Cells, Tissues & Development",ADG,3.2
38524,MCB,252,"Cells, Tissues & Development",ADH,3
38525,MCB,252,"Cells, Tissues & Development",ADI,3.24
38527,MCB,252,"Cells, Tissues & Development",ADJ,3.35
38531,MCB,252,"Cells, Tissues & Development",ADM,3.23
38532,MCB,252,"Cells, Tissues & Development",ADN,3.53
38545,MCB,252,"Cells, Tissues & Development",ADO,3.36
38536,MCB,252,"Cells, Tissues & Development",ADP,3.46
38537,MCB,252,"Cells, Tissues & Development",ADQ,3.06
38553,MCB,253,Exp Techniqs in Cellular Biol,A,3.83
38554,MCB,253,Exp Techniqs in Cellular Biol,B,3.85
38556,MCB,253,Exp Techniqs in Cellular Biol,D,N/A
38557,MCB,253,Exp Techniqs in Cellular Biol,E,3.71
38558,MCB,253,Exp Techniqs in Cellular Biol,G,N/A
38559,MCB,253,Exp Techniqs in Cellular Biol,H,3.68
38561,MCB,253,Exp Techniqs in Cellular Biol,I,3.71
38562,MCB,253,Exp Techniqs in Cellular Biol,J,3.81
38565,MCB,253,Exp Techniqs in Cellular Biol,K,3.78
38634,MCB,253,Exp Techniqs in Cellular Biol,L,3.78
38635,MCB,253,Exp Techniqs in Cellular Biol,M,N/A
38636,MCB,253,Exp Techniqs in Cellular Biol,N,3.81
38638,MCB,253,Exp Techniqs in Cellular Biol,P,3.78
38639,MCB,253,Exp Techniqs in Cellular Biol,Q,3.81
38640,MCB,253,Exp Techniqs in Cellular Biol,R,3.61
63412,MCB,270,Medical Genetics,A,3.61
63920,MCB,270,Medical Genetics,ONL,N/A
59633,MCB,297,MCB Honors Discussion,A,N/A
60984,MCB,297,MCB Honors Discussion,B,N/A
59634,MCB,298,MCB Honors Lab Discussion,A,N/A
63532,MCB,298,MCB Honors Lab Discussion,B,N/A
46949,MCB,299,MCB Merit Program Discussion,50A,N/A
46951,MCB,299,MCB Merit Program Discussion,52A,N/A
38684,MCB,300,Microbiology,A,2.95
38627,MCB,301,Experimental Microbiology,AL1,3.08
34382,MCB,312,Applied Microbiology Methods,A,3.52
55162,MCB,317,Genetics and Genomics,ADA,2.97
55164,MCB,317,Genetics and Genomics,ADB,2.97
55165,MCB,317,Genetics and Genomics,ADC,3.2
55166,MCB,317,Genetics and Genomics,ADD,N/A
59534,MCB,317,Genetics and Genomics,ADE,3.01
60190,MCB,317,Genetics and Genomics,ADF,3.11
61009,MCB,317,Genetics and Genomics,ADG,2.93
60191,MCB,320,Mechanisms of Human Disease,A,3.34
46923,MCB,354,Biochem & Phys Basis of Life,ADA,N/A
46924,MCB,354,Biochem & Phys Basis of Life,ADB,2.88
46925,MCB,354,Biochem & Phys Basis of Life,ADC,N/A
46926,MCB,354,Biochem & Phys Basis of Life,ADD,N/A
46927,MCB,354,Biochem & Phys Basis of Life,ADE,N/A
46929,MCB,354,Biochem & Phys Basis of Life,ADG,3.02
46930,MCB,354,Biochem & Phys Basis of Life,ADH,N/A
47574,MCB,396,Special Topics Brain Physiol,A,N/A
36809,MCB,402,Sys & Integrative Physiology,A,3.46
36813,MCB,404,Sys & Integrative Physiol Lab,2,N/A
62528,MCB,406,Gene Expression & Regulation,A,3.61
38674,MCB,410,Developmental Biology,ADA,N/A
38675,MCB,410,Developmental Biology,ADB,N/A
41123,MCB,419,"Brain, Behavior & Info Process",A,N/A
34340,MCB,424,Microbial Biochemistry,A,3.68
48830,MCB,429,Cellular Microbiology &Disease,A,3.08
34395,MCB,432,Computing in Molecular Biology,A,2.95
49006,MCB,435,Evolution of InfectiousDisease,A,3.87
39216,MCB,450,Introductory Biochemistry,A,2.86
63455,MCB,458,Basic Human Pathology,A,3.62
60201,MCB,462,Integrative Neuroscience,A,3.56
63456,MCB,465,Human Metabolic Disease,A,3.28
63457,MCB,493,Special Topics Mol Cell Biol,ECB,N/A
64546,MCB,493,Special Topics Mol Cell Biol,EGD,N/A
54165,MCB,529,Special Topics Cell Devel Biol,MUG,N/A
63840,MCB,529,Spec Topics in Health &Disease,THD,N/A
37735,MCB,530,Reproductive Physiol Seminar,F1,N/A
53098,MCB,534,Advanced Microbial Metabolism,A,N/A
54224,MCB,539,Advanced Cellular Microbiology,A,N/A
59437,MDIA,199,Security/Privacy Media Prof,AL1,3.18
63460,MDIA,223,Watching the Environment,AR1,2.87
63418,MDIA,290,Power and Money,AS1,N/A
63888,MDIA,290,Social and Digital Media,SDM,N/A
60440,MDIA,320,Media Sales Management,A,3.78
60441,MDIA,370,Advanced Media Sales,A,3.81
61613,MDIA,390,Digital Photo. for Everyone,BJ1,3.76
64566,MDIA,400,Special Topics,RLC,N/A
50258,MDIA,572,Proseminar II,E,N/A
50261,MDIA,578,Communication Ethics,A,N/A
64212,MDIA,590,Co-Design,CD,N/A
63839,MDVL,500,Premodern Plants,E,N/A
36913,ME,170,Computer-Aided Design,AL1,3.65
55918,ME,199,Undergraduate Open Seminar,ADV,N/A
55799,ME,199,Undergraduate Open Seminar,DES,3.92
36920,ME,199,Undergraduate Open Seminar,SAE,3.9
64581,ME,199,Undergraduate Open Seminar,SAX,3.96
63243,ME,270,Design for Manufacturability,AL1,3.12
36922,ME,300,Thermodynamics,D,3.22
36923,ME,300,Thermodynamics,X,2.48
36924,ME,310,Fundamentals of Fluid Dynamics,AE1,2.72
36925,ME,310,Fundamentals of Fluid Dynamics,AE2,2.97
36939,ME,320,Heat Transfer,AE1,3.16
37323,ME,320,Heat Transfer,AE2,2.99
64299,ME,320,Heat Transfer,AE3,2.89
37339,ME,330,Engineering Materials,AL1,3.01
37342,ME,330,Engineering Materials,AL2,3.51
37356,ME,340,Dynamics of Mechanical Systems,AL1,3.42
37357,ME,340,Dynamics of Mechanical Systems,AL2,3.68
37366,ME,360,Signal Processing,AL1,3.53
37368,ME,360,Signal Processing,AL2,3.2
60994,ME,370,Mechanical Design I,D1,3.48
37388,ME,370,Mechanical Design I,D2,3.14
37389,ME,370,Mechanical Design I,D3,3.43
37390,ME,371,Mechanical Design II,N,3.86
37392,ME,371,Mechanical Design II,R,3.79
54497,ME,400,Energy Conversion Systems,F3,3.38
64663,ME,400,Energy Conversion Systems,F5,N/A
55712,ME,400,Energy Conversion Systems,ONL,N/A
64150,ME,404,Intermediate Thermodynamics,ONL,N/A
63283,ME,404,Intermediate Thermodynamics,R,N/A
37438,ME,410,Intermediate Gas Dynamics,N,N/A
37444,ME,412,Numerical Thermo-Fluid Mechs,F3,N/A
38947,ME,431,Mechanical Component Failure,D3,3.21
40677,ME,431,Mechanical Component Failure,ONL,N/A
59218,ME,440,Kinem & Dynamics of Mech Syst,N,N/A
52259,ME,452,Num Control of Mfg Processes,AL3,3.72
64002,ME,455,Micromfg Process & Automation,U3,N/A
63287,ME,460,Industrial Control Systems,AE1,N/A
37401,ME,470,Senior Design Project,AL1,3.85
64257,ME,470,Senior Design Project,AL2,3.79
57444,ME,470,Senior Design Project,SAE,N/A
37472,ME,471,Finite Element Analysis,B3,3.35
37449,ME,472,Introduction to Tribology,GR,3.63
53979,ME,483,Mechanobiology,A,3.86
52252,ME,487,MEMS-NEMS Theory & Fabrication,AL1,3.16
30053,ME,501,Combustion Fundamentals,A,N/A
55684,ME,503,Design of IC Engines,G,N/A
38953,ME,521,Convective Heat Transfer,G,3.8
37489,ME,531,Inelastic Design Methods,G,N/A
52251,ME,561,Convex Methods in Control,B,N/A
37487,ME,570,Nonlinear Solid Mech Design,C,N/A
58175,ME,591,Biomechanics Seminar,BIG,N/A
58174,ME,591,Materials Seminar,MIG,N/A
41979,ME,597,Independent Study,HDO,N/A
64119,ME,598,Computational Multi-Phase Flow,MPF,N/A
34414,MILS,102,Intro to the Professn of Arms,A,N/A
34417,MILS,102,Intro to the Professn of Arms,B,N/A
34434,MILS,202,Leadership and Teamwork,A,N/A
34436,MILS,202,Leadership and Teamwork,B,N/A
34439,MILS,202,Leadership and Teamwork,C,N/A
34451,MILS,302,Leadership and Ethics,A,N/A
34455,MILS,302,Leadership and Ethics,B,N/A
42969,MILS,302,Leadership and Ethics,E,N/A
34518,MILS,325,Independent Study,A,N/A
34500,MILS,342,Officership,B,N/A
48165,MSE,183,Freshman Materials Laboratory,B,N/A
57173,MSE,201,Phases and Phase Relations,S,3.16
36224,MSE,206,Mechanics for MatSE,AL1,3.04
38203,MSE,280,Engineering Materials,B,3.2
38206,MSE,304,Electronic Properties of Matls,C,2.96
38208,MSE,308,Materials Laboratory II,AL1,3.38
38216,MSE,395,Materials Design,A,3.66
61529,MSE,396,Introduction to Research,1,3.84
38218,MSE,402,Kinetic Processes in Materials,L,3.36
43371,MSE,405,Microstructure Determination,AL1,2.76
38221,MSE,420,Ceramic Materials & Properties,B,2.95
38231,MSE,442,Metals Laboratory,AL1,3.5
39396,MSE,445,Corrosion of Metals,A,N/A
38243,MSE,450,Polymer Science & Engineering,A3,3.11
61531,MSE,453,Plastics Engineering,AL1,N/A
38259,MSE,455,Macromolecular Solids,A,3.14
38260,MSE,458,Polymer Physics,A3,3.22
38264,MSE,460,Electronic Materials I,A,2.99
61513,MSE,466,Materials in Electrochem Syst,A,N/A
46189,MSE,472,Biomaterials Laboratory,AE1,N/A
55678,MSE,487,Materials for Nanotechnology,A,3.57
39042,MSE,580,Diffraction Physics of Matls,A,3.56
48166,MSE,583,Dynamics of Complex Fluids,A,N/A
35414,MUS,102,Music Theory and Practice II,AD1,N/A
44949,MUS,102,Music Theory and Practice II,AD2,N/A
35419,MUS,102,Music Theory and Practice II,AD3,2.65
45502,MUS,102,Music Theory and Practice II,AD4,3
35418,MUS,102,Music Theory and Practice II,AD5,2.86
35421,MUS,102,Music Theory and Practice II,ADH,N/A
35427,MUS,106,Beginning Composition,A,N/A
35475,MUS,108,Aural Skills II,AD1,N/A
35477,MUS,108,Aural Skills II,AD2,2.71
35479,MUS,108,Aural Skills II,AD3,2.74
35481,MUS,108,Aural Skills II,AD4,2.76
46435,MUS,108,Aural Skills II,ADH,3.91
35478,MUS,108,Aural Skills II,GR,N/A
35666,MUS,120,English Diction,A,N/A
35668,MUS,120,English Diction,B,N/A
35671,MUS,120,English Diction,D,N/A
35672,MUS,120,English Diction,E,N/A
35674,MUS,120,English Diction,F,N/A
35675,MUS,120,English Diction,G,N/A
35676,MUS,120,English Diction,H,N/A
35681,MUS,122,German Diction,A,N/A
35495,MUS,130,Introd to the Art of Music,AL1,3.55
35527,MUS,133,Introduction to World Music,AL1,3.28
35541,MUS,133,Introduction to World Music,BL1,3.55
35682,MUS,140,String Instrument Class,A,N/A
35685,MUS,144,Supp WW Inst: Clarinet,A,N/A
49049,MUS,146,Supp WW Inst: Flute,B,N/A
35691,MUS,147,Supp WW Inst: Oboe,A,N/A
49050,MUS,148,Supp WW Inst: Saxophone,B,N/A
49052,MUS,149,Supp WW Inst: Bassoon,B,N/A
35696,MUS,151,Supp Brass Inst: Trumpet,B,N/A
35697,MUS,153,Supp Brass Inst: Horn,A,N/A
49054,MUS,154,Supp Brass Inst: Trombone,B,N/A
35700,MUS,155,Supp Brass Inst: Euph/Tuba,A,N/A
35702,MUS,158,Supp Percussion Instruments,AD1,N/A
35703,MUS,158,Supp Percussion Instruments,AD2,N/A
43926,MUS,164,Jazz Keyboard Studies II,A,N/A
47587,MUS,165,Jazz Double Bass,DB1,N/A
51528,MUS,165,Jazz Double Bass,DB2,N/A
48892,MUS,165,Jazz Guitar,GU2,N/A
